country_code,year,indicator,value
PAK,2021,multidrug_resistant_tb_success,1484.0
PHL,2014,multidrug_resistant_tb_success,1134.0
PHL,2015,multidrug_resistant_tb_success,2097.0
PHL,2016,multidrug_resistant_tb_success,2959.0
PHL,2017,multidrug_resistant_tb_success,3128.0
PHL,2018,multidrug_resistant_tb_success,3974.0
PHL,2019,multidrug_resistant_tb_success,4146.0
PHL,2020,multidrug_resistant_tb_success,3798.0
PHL,2021,multidrug_resistant_tb_success,4582.0
KOR,2014,multidrug_resistant_tb_success,530.0
KOR,2015,multidrug_resistant_tb_success,496.0
KOR,2016,multidrug_resistant_tb_success,560.0
KOR,2017,multidrug_resistant_tb_success,451.0
KOR,2018,multidrug_resistant_tb_success,446.0
KOR,2019,multidrug_resistant_tb_success,394.0
KOR,2020,multidrug_resistant_tb_success,278.0
KOR,2021,multidrug_resistant_tb_success,277.0
RUS,2014,multidrug_resistant_tb_success,10170.0
RUS,2015,multidrug_resistant_tb_success,12117.0
RUS,2016,multidrug_resistant_tb_success,12141.0
RUS,2017,multidrug_resistant_tb_success,12629.0
RUS,2018,multidrug_resistant_tb_success,14757.0
RUS,2019,multidrug_resistant_tb_success,13658.0
RUS,2020,multidrug_resistant_tb_success,11034.0
RUS,2021,multidrug_resistant_tb_success,11122.0
SAU,2014,multidrug_resistant_tb_success,15.0
SAU,2015,multidrug_resistant_tb_success,17.0
SAU,2016,multidrug_resistant_tb_success,31.0
SAU,2017,multidrug_resistant_tb_success,13.0
SAU,2018,multidrug_resistant_tb_success,18.0
SAU,2019,multidrug_resistant_tb_success,22.0
SAU,2020,multidrug_resistant_tb_success,23.0
SAU,2021,multidrug_resistant_tb_success,18.0
ZAF,2014,multidrug_resistant_tb_success,6042.0
ZAF,2015,multidrug_resistant_tb_success,5387.0
ZAF,2016,multidrug_resistant_tb_success,6007.0
ZAF,2017,multidrug_resistant_tb_success,6041.0
ZAF,2018,multidrug_resistant_tb_success,5713.0
ZAF,2019,multidrug_resistant_tb_success,5467.0
ZAF,2020,multidrug_resistant_tb_success,3850.0
ZAF,2021,multidrug_resistant_tb_success,3861.0
TUR,2014,multidrug_resistant_tb_success,163.0
TUR,2015,multidrug_resistant_tb_success,156.0
TUR,2016,multidrug_resistant_tb_success,131.0
TUR,2017,multidrug_resistant_tb_success,139.0
TUR,2018,multidrug_resistant_tb_success,99.0
TUR,2019,multidrug_resistant_tb_success,71.0
TUR,2020,multidrug_resistant_tb_success,70.0
TUR,2021,multidrug_resistant_tb_success,45.0
GBR,2014,multidrug_resistant_tb_success,32.0
GBR,2015,multidrug_resistant_tb_success,32.0
GBR,2016,multidrug_resistant_tb_success,39.0
GBR,2017,multidrug_resistant_tb_success,35.0
GBR,2018,multidrug_resistant_tb_success,30.0
GBR,2019,multidrug_resistant_tb_success,31.0
GBR,2020,multidrug_resistant_tb_success,33.0
GBR,2021,multidrug_resistant_tb_success,31.0
USA,2014,multidrug_resistant_tb_success,84.0
USA,2015,multidrug_resistant_tb_success,72.0
USA,2016,multidrug_resistant_tb_success,77.0
USA,2017,multidrug_resistant_tb_success,113.0
USA,2018,multidrug_resistant_tb_success,99.0
USA,2019,multidrug_resistant_tb_success,72.0
USA,2020,multidrug_resistant_tb_success,53.0
USA,2021,multidrug_resistant_tb_success,93.0
ARG,2015,multidrug_resistant_tb_failed,2.0
ARG,2016,multidrug_resistant_tb_failed,1.0
ARG,2017,multidrug_resistant_tb_failed,1.0
ARG,2019,multidrug_resistant_tb_failed,2.0
ARG,2020,multidrug_resistant_tb_failed,3.0
ARG,2021,multidrug_resistant_tb_failed,3.0
BRA,2014,multidrug_resistant_tb_failed,81.0
BRA,2015,multidrug_resistant_tb_failed,53.0
BRA,2016,multidrug_resistant_tb_failed,29.0
BRA,2017,multidrug_resistant_tb_failed,41.0
BRA,2018,multidrug_resistant_tb_failed,31.0
BRA,2019,multidrug_resistant_tb_failed,31.0
BRA,2020,multidrug_resistant_tb_failed,20.0
BRA,2021,multidrug_resistant_tb_failed,16.0
CMR,2014,multidrug_resistant_tb_failed,3.0
CMR,2016,multidrug_resistant_tb_failed,3.0
CMR,2018,multidrug_resistant_tb_failed,3.0
CMR,2019,multidrug_resistant_tb_failed,3.0
CMR,2020,multidrug_resistant_tb_failed,7.0
CMR,2021,multidrug_resistant_tb_failed,1.0
CAF,2016,multidrug_resistant_tb_failed,12.0
CAF,2017,multidrug_resistant_tb_failed,1.0
TCD,2016,multidrug_resistant_tb_failed,1.0
TCD,2017,multidrug_resistant_tb_failed,1.0
TCD,2018,multidrug_resistant_tb_failed,1.0
TCD,2019,multidrug_resistant_tb_failed,1.0
CHN,2014,multidrug_resistant_tb_failed,182.0
CHN,2015,multidrug_resistant_tb_failed,557.0
CHN,2016,multidrug_resistant_tb_failed,374.0
CHN,2017,multidrug_resistant_tb_failed,418.0
CHN,2018,multidrug_resistant_tb_failed,480.0
CHN,2019,multidrug_resistant_tb_failed,590.0
CHN,2020,multidrug_resistant_tb_failed,390.0
CHN,2021,multidrug_resistant_tb_failed,422.0
COG,2020,multidrug_resistant_tb_failed,12.0
COG,2021,multidrug_resistant_tb_failed,12.0
COD,2014,multidrug_resistant_tb_failed,16.0
COD,2015,multidrug_resistant_tb_failed,1.0
COD,2016,multidrug_resistant_tb_failed,20.0
COD,2017,multidrug_resistant_tb_failed,23.0
COD,2018,multidrug_resistant_tb_failed,22.0
COD,2019,multidrug_resistant_tb_failed,23.0
COD,2020,multidrug_resistant_tb_failed,21.0
COD,2021,multidrug_resistant_tb_failed,6.0
GNQ,2014,multidrug_resistant_tb_failed,1.0
GNQ,2018,multidrug_resistant_tb_failed,3.0
GNQ,2019,multidrug_resistant_tb_failed,3.0
GNQ,2020,multidrug_resistant_tb_failed,3.0
GAB,2015,multidrug_resistant_tb_failed,1.0
GAB,2016,multidrug_resistant_tb_failed,2.0
GAB,2018,multidrug_resistant_tb_failed,2.0
GAB,2020,multidrug_resistant_tb_failed,2.0
GAB,2021,multidrug_resistant_tb_failed,6.0
DEU,2014,multidrug_resistant_tb_failed,1.0
DEU,2016,multidrug_resistant_tb_failed,1.0
DEU,2021,multidrug_resistant_tb_failed,1.0
IND,2014,multidrug_resistant_tb_failed,1880.0
IND,2015,multidrug_resistant_tb_failed,2127.0
IND,2016,multidrug_resistant_tb_failed,2842.0
IND,2017,multidrug_resistant_tb_failed,3284.0
IND,2018,multidrug_resistant_tb_failed,5842.0
IND,2019,multidrug_resistant_tb_failed,9260.0
IND,2020,multidrug_resistant_tb_failed,2007.0
IND,2021,multidrug_resistant_tb_failed,686.0
IDN,2014,multidrug_resistant_tb_failed,34.0
IDN,2015,multidrug_resistant_tb_failed,58.0
IDN,2016,multidrug_resistant_tb_failed,53.0
IDN,2017,multidrug_resistant_tb_failed,81.0
IDN,2018,multidrug_resistant_tb_failed,168.0
IDN,2019,multidrug_resistant_tb_failed,227.0
IDN,2020,multidrug_resistant_tb_failed,164.0
IDN,2021,multidrug_resistant_tb_failed,421.0
MEX,2014,multidrug_resistant_tb_failed,9.0
MEX,2015,multidrug_resistant_tb_failed,6.0
MEX,2016,multidrug_resistant_tb_failed,2.0
MEX,2017,multidrug_resistant_tb_failed,10.0
MEX,2018,multidrug_resistant_tb_failed,13.0
MEX,2019,multidrug_resistant_tb_failed,34.0
MEX,2020,multidrug_resistant_tb_failed,17.0
MEX,2021,multidrug_resistant_tb_failed,27.0
PAK,2014,multidrug_resistant_tb_failed,85.0
PAK,2015,multidrug_resistant_tb_failed,134.0
PAK,2016,multidrug_resistant_tb_failed,123.0
PAK,2017,multidrug_resistant_tb_failed,119.0
PAK,2018,multidrug_resistant_tb_failed,132.0
PAK,2019,multidrug_resistant_tb_failed,89.0
PAK,2020,multidrug_resistant_tb_failed,39.0
PAK,2021,multidrug_resistant_tb_failed,27.0
PHL,2014,multidrug_resistant_tb_failed,33.0
PHL,2015,multidrug_resistant_tb_failed,52.0
PHL,2016,multidrug_resistant_tb_failed,49.0
PHL,2017,multidrug_resistant_tb_failed,52.0
PHL,2018,multidrug_resistant_tb_failed,104.0
PHL,2019,multidrug_resistant_tb_failed,148.0
PHL,2020,multidrug_resistant_tb_failed,148.0
PHL,2021,multidrug_resistant_tb_failed,160.0
KOR,2016,multidrug_resistant_tb_failed,1.0
KOR,2018,multidrug_resistant_tb_failed,3.0
RUS,2014,multidrug_resistant_tb_failed,2655.0
RUS,2015,multidrug_resistant_tb_failed,2778.0
RUS,2016,multidrug_resistant_tb_failed,2718.0
RUS,2017,multidrug_resistant_tb_failed,2692.0
RUS,2018,multidrug_resistant_tb_failed,4133.0
RUS,2019,multidrug_resistant_tb_failed,3960.0
RUS,2020,multidrug_resistant_tb_failed,2754.0
RUS,2021,multidrug_resistant_tb_failed,2359.0
ZAF,2014,multidrug_resistant_tb_failed,336.0
ZAF,2015,multidrug_resistant_tb_failed,356.0
ZAF,2016,multidrug_resistant_tb_failed,356.0
ZAF,2017,multidrug_resistant_tb_failed,210.0
ZAF,2018,multidrug_resistant_tb_failed,164.0
ZAF,2019,multidrug_resistant_tb_failed,120.0
ZAF,2020,multidrug_resistant_tb_failed,135.0
ZAF,2021,multidrug_resistant_tb_failed,139.0
TUR,2014,multidrug_resistant_tb_failed,15.0
TUR,2015,multidrug_resistant_tb_failed,18.0
TUR,2016,multidrug_resistant_tb_failed,16.0
TUR,2017,multidrug_resistant_tb_failed,8.0
TUR,2018,multidrug_resistant_tb_failed,2.0
TUR,2019,multidrug_resistant_tb_failed,1.0
TUR,2020,multidrug_resistant_tb_failed,1.0
GBR,2019,multidrug_resistant_tb_failed,3.0
GBR,2020,multidrug_resistant_tb_failed,1.0
GBR,2021,multidrug_resistant_tb_failed,1.0
USA,2014,multidrug_resistant_tb_failed,1.0
USA,2015,multidrug_resistant_tb_failed,1.0
USA,2017,multidrug_resistant_tb_failed,3.0
USA,2018,multidrug_resistant_tb_failed,1.0
ARG,2014,multidrug_resistant_tb_died,11.0
ARG,2015,multidrug_resistant_tb_died,5.0
ARG,2016,multidrug_resistant_tb_died,11.0
ARG,2017,multidrug_resistant_tb_died,15.0
ARG,2018,multidrug_resistant_tb_died,17.0
ARG,2019,multidrug_resistant_tb_died,26.0
ARG,2020,multidrug_resistant_tb_died,27.0
ARG,2021,multidrug_resistant_tb_died,16.0
AUS,2014,multidrug_resistant_tb_died,2.0
AUS,2015,multidrug_resistant_tb_died,2.0
AUS,2020,multidrug_resistant_tb_died,1.0
BRA,2014,multidrug_resistant_tb_died,83.0
BRA,2015,multidrug_resistant_tb_died,86.0
BRA,2016,multidrug_resistant_tb_died,61.0
BRA,2017,multidrug_resistant_tb_died,66.0
BRA,2018,multidrug_resistant_tb_died,60.0
BRA,2019,multidrug_resistant_tb_died,57.0
BRA,2020,multidrug_resistant_tb_died,65.0
BRA,2021,multidrug_resistant_tb_died,55.0
CMR,2014,multidrug_resistant_tb_died,10.0
CMR,2015,multidrug_resistant_tb_died,17.0
CMR,2016,multidrug_resistant_tb_died,14.0
CMR,2017,multidrug_resistant_tb_died,18.0
CMR,2018,multidrug_resistant_tb_died,16.0
CMR,2019,multidrug_resistant_tb_died,13.0
CMR,2020,multidrug_resistant_tb_died,24.0
CMR,2021,multidrug_resistant_tb_died,12.0
CAN,2014,multidrug_resistant_tb_died,1.0
CAF,2014,multidrug_resistant_tb_died,3.0
CAF,2015,multidrug_resistant_tb_died,3.0
CAF,2016,multidrug_resistant_tb_died,3.0
CAF,2017,multidrug_resistant_tb_died,9.0
CAF,2018,multidrug_resistant_tb_died,7.0
CAF,2019,multidrug_resistant_tb_died,5.0
CAF,2020,multidrug_resistant_tb_died,4.0
CAF,2021,multidrug_resistant_tb_died,14.0
TCD,2014,multidrug_resistant_tb_died,2.0
TCD,2015,multidrug_resistant_tb_died,3.0
TCD,2016,multidrug_resistant_tb_died,6.0
TCD,2017,multidrug_resistant_tb_died,7.0
TCD,2018,multidrug_resistant_tb_died,11.0
TCD,2019,multidrug_resistant_tb_died,6.0
TCD,2020,multidrug_resistant_tb_died,16.0
TCD,2021,multidrug_resistant_tb_died,16.0
CHN,2014,multidrug_resistant_tb_died,167.0
CHN,2015,multidrug_resistant_tb_died,233.0
CHN,2016,multidrug_resistant_tb_died,305.0
CHN,2017,multidrug_resistant_tb_died,380.0
CHN,2018,multidrug_resistant_tb_died,611.0
CHN,2019,multidrug_resistant_tb_died,42.0
CHN,2020,multidrug_resistant_tb_died,823.0
CHN,2021,multidrug_resistant_tb_died,1034.0
COG,2015,multidrug_resistant_tb_died,5.0
COG,2017,multidrug_resistant_tb_died,3.0
COG,2018,multidrug_resistant_tb_died,12.0
COG,2019,multidrug_resistant_tb_died,12.0
COG,2020,multidrug_resistant_tb_died,26.0
COG,2021,multidrug_resistant_tb_died,26.0
COD,2014,multidrug_resistant_tb_died,51.0
COD,2015,multidrug_resistant_tb_died,29.0
COD,2016,multidrug_resistant_tb_died,52.0
COD,2017,multidrug_resistant_tb_died,67.0
COD,2018,multidrug_resistant_tb_died,63.0
COD,2019,multidrug_resistant_tb_died,90.0
COD,2020,multidrug_resistant_tb_died,47.0
COD,2021,multidrug_resistant_tb_died,35.0
GNQ,2014,multidrug_resistant_tb_died,1.0
GNQ,2015,multidrug_resistant_tb_died,1.0
GNQ,2016,multidrug_resistant_tb_died,4.0
GNQ,2017,multidrug_resistant_tb_died,2.0
GNQ,2018,multidrug_resistant_tb_died,3.0
GNQ,2019,multidrug_resistant_tb_died,2.0
GNQ,2020,multidrug_resistant_tb_died,6.0
GNQ,2021,multidrug_resistant_tb_died,5.0
FRA,2018,multidrug_resistant_tb_died,1.0
FRA,2020,multidrug_resistant_tb_died,2.0
GAB,2015,multidrug_resistant_tb_died,1.0
GAB,2016,multidrug_resistant_tb_died,3.0
GAB,2017,multidrug_resistant_tb_died,5.0
GAB,2018,multidrug_resistant_tb_died,11.0
GAB,2019,multidrug_resistant_tb_died,7.0
GAB,2020,multidrug_resistant_tb_died,12.0
GAB,2021,multidrug_resistant_tb_died,12.0
DEU,2014,multidrug_resistant_tb_died,9.0
DEU,2015,multidrug_resistant_tb_died,4.0
DEU,2016,multidrug_resistant_tb_died,7.0
DEU,2017,multidrug_resistant_tb_died,3.0
DEU,2018,multidrug_resistant_tb_died,4.0
DEU,2019,multidrug_resistant_tb_died,4.0
DEU,2020,multidrug_resistant_tb_died,3.0
DEU,2021,multidrug_resistant_tb_died,8.0
IND,2014,multidrug_resistant_tb_died,4720.0
IND,2015,multidrug_resistant_tb_died,5310.0
IND,2016,multidrug_resistant_tb_died,6144.0
IND,2017,multidrug_resistant_tb_died,6451.0
IND,2018,multidrug_resistant_tb_died,6549.0
IND,2019,multidrug_resistant_tb_died,7985.0
IND,2020,multidrug_resistant_tb_died,5387.0
IND,2021,multidrug_resistant_tb_died,4350.0
IDN,2014,multidrug_resistant_tb_died,223.0
IDN,2015,multidrug_resistant_tb_died,253.0
IDN,2016,multidrug_resistant_tb_died,319.0
IDN,2017,multidrug_resistant_tb_died,554.0
IDN,2018,multidrug_resistant_tb_died,753.0
IDN,2019,multidrug_resistant_tb_died,918.0
IDN,2020,multidrug_resistant_tb_died,849.0
IDN,2021,multidrug_resistant_tb_died,793.0
JPN,2016,multidrug_resistant_tb_died,11.0
JPN,2017,multidrug_resistant_tb_died,9.0
JPN,2018,multidrug_resistant_tb_died,5.0
JPN,2019,multidrug_resistant_tb_died,10.0
JPN,2020,multidrug_resistant_tb_died,10.0
JPN,2021,multidrug_resistant_tb_died,8.0
MEX,2014,multidrug_resistant_tb_died,23.0
MEX,2015,multidrug_resistant_tb_died,16.0
MEX,2016,multidrug_resistant_tb_died,7.0
MEX,2017,multidrug_resistant_tb_died,19.0
MEX,2018,multidrug_resistant_tb_died,22.0
MEX,2019,multidrug_resistant_tb_died,55.0
MEX,2020,multidrug_resistant_tb_died,22.0
MEX,2021,multidrug_resistant_tb_died,47.0
PAK,2014,multidrug_resistant_tb_died,454.0
PAK,2015,multidrug_resistant_tb_died,447.0
PAK,2016,multidrug_resistant_tb_died,491.0
PAK,2017,multidrug_resistant_tb_died,510.0
PAK,2018,multidrug_resistant_tb_died,436.0
PAK,2019,multidrug_resistant_tb_died,405.0
PAK,2020,multidrug_resistant_tb_died,249.0
PAK,2021,multidrug_resistant_tb_died,323.0
PHL,2014,multidrug_resistant_tb_died,236.0
PHL,2015,multidrug_resistant_tb_died,380.0
PHL,2016,multidrug_resistant_tb_died,443.0
PHL,2017,multidrug_resistant_tb_died,447.0
PHL,2018,multidrug_resistant_tb_died,570.0
PHL,2019,multidrug_resistant_tb_died,642.0
PHL,2020,multidrug_resistant_tb_died,529.0
PHL,2021,multidrug_resistant_tb_died,601.0
KOR,2014,multidrug_resistant_tb_died,81.0
KOR,2015,multidrug_resistant_tb_died,70.0
KOR,2016,multidrug_resistant_tb_died,107.0
KOR,2017,multidrug_resistant_tb_died,103.0
KOR,2018,multidrug_resistant_tb_died,73.0
KOR,2019,multidrug_resistant_tb_died,86.0
KOR,2020,multidrug_resistant_tb_died,69.0
KOR,2021,multidrug_resistant_tb_died,60.0
RUS,2014,multidrug_resistant_tb_died,3409.0
RUS,2015,multidrug_resistant_tb_died,3554.0
RUS,2016,multidrug_resistant_tb_died,3396.0
RUS,2017,multidrug_resistant_tb_died,3488.0
RUS,2018,multidrug_resistant_tb_died,4488.0
RUS,2019,multidrug_resistant_tb_died,4057.0
RUS,2020,multidrug_resistant_tb_died,3476.0
RUS,2021,multidrug_resistant_tb_died,3293.0
SAU,2014,multidrug_resistant_tb_died,4.0
SAU,2015,multidrug_resistant_tb_died,5.0
SAU,2017,multidrug_resistant_tb_died,1.0
SAU,2018,multidrug_resistant_tb_died,7.0
SAU,2019,multidrug_resistant_tb_died,2.0
SAU,2020,multidrug_resistant_tb_died,9.0
SAU,2021,multidrug_resistant_tb_died,2.0
ZAF,2014,multidrug_resistant_tb_died,2410.0
ZAF,2015,multidrug_resistant_tb_died,2106.0
ZAF,2016,multidrug_resistant_tb_died,2325.0
ZAF,2017,multidrug_resistant_tb_died,1890.0
ZAF,2018,multidrug_resistant_tb_died,1472.0
ZAF,2019,multidrug_resistant_tb_died,1359.0
ZAF,2020,multidrug_resistant_tb_died,1093.0
ZAF,2021,multidrug_resistant_tb_died,1039.0
TUR,2014,multidrug_resistant_tb_died,27.0
TUR,2015,multidrug_resistant_tb_died,15.0
TUR,2016,multidrug_resistant_tb_died,19.0
TUR,2017,multidrug_resistant_tb_died,21.0
TUR,2018,multidrug_resistant_tb_died,20.0
TUR,2019,multidrug_resistant_tb_died,20.0
TUR,2020,multidrug_resistant_tb_died,15.0
TUR,2021,multidrug_resistant_tb_died,11.0
GBR,2014,multidrug_resistant_tb_died,2.0
GBR,2015,multidrug_resistant_tb_died,1.0
GBR,2016,multidrug_resistant_tb_died,4.0
GBR,2017,multidrug_resistant_tb_died,4.0
GBR,2018,multidrug_resistant_tb_died,2.0
GBR,2019,multidrug_resistant_tb_died,4.0
GBR,2020,multidrug_resistant_tb_died,3.0
GBR,2021,multidrug_resistant_tb_died,2.0
USA,2014,multidrug_resistant_tb_died,7.0
USA,2015,multidrug_resistant_tb_died,9.0
USA,2016,multidrug_resistant_tb_died,6.0
USA,2017,multidrug_resistant_tb_died,16.0
USA,2018,multidrug_resistant_tb_died,7.0
USA,2019,multidrug_resistant_tb_died,9.0
USA,2020,multidrug_resistant_tb_died,5.0
USA,2021,multidrug_resistant_tb_died,8.0
ARG,2014,multidrug_resistant_tb_lost,13.0
ARG,2015,multidrug_resistant_tb_lost,17.0
ARG,2016,multidrug_resistant_tb_lost,13.0
ARG,2017,multidrug_resistant_tb_lost,23.0
ARG,2018,multidrug_resistant_tb_lost,18.0
ARG,2019,multidrug_resistant_tb_lost,42.0
ARG,2020,multidrug_resistant_tb_lost,17.0
ARG,2021,multidrug_resistant_tb_lost,28.0
AUS,2020,multidrug_resistant_tb_lost,1.0
BRA,2014,multidrug_resistant_tb_lost,184.0
BRA,2015,multidrug_resistant_tb_lost,229.0
BRA,2016,multidrug_resistant_tb_lost,114.0
BRA,2017,multidrug_resistant_tb_lost,153.0
BRA,2018,multidrug_resistant_tb_lost,161.0
BRA,2019,multidrug_resistant_tb_lost,160.0
BRA,2020,multidrug_resistant_tb_lost,139.0
BRA,2021,multidrug_resistant_tb_lost,149.0
CMR,2014,multidrug_resistant_tb_lost,4.0
CMR,2015,multidrug_resistant_tb_lost,1.0
CMR,2016,multidrug_resistant_tb_lost,6.0
CMR,2017,multidrug_resistant_tb_lost,11.0
CMR,2018,multidrug_resistant_tb_lost,7.0
CMR,2019,multidrug_resistant_tb_lost,13.0
CMR,2020,multidrug_resistant_tb_lost,6.0
CMR,2021,multidrug_resistant_tb_lost,6.0
CAF,2014,multidrug_resistant_tb_lost,2.0
CAF,2015,multidrug_resistant_tb_lost,2.0
CAF,2016,multidrug_resistant_tb_lost,2.0
CAF,2017,multidrug_resistant_tb_lost,6.0
CAF,2018,multidrug_resistant_tb_lost,8.0
CAF,2019,multidrug_resistant_tb_lost,9.0
CAF,2020,multidrug_resistant_tb_lost,9.0
CAF,2021,multidrug_resistant_tb_lost,17.0
TCD,2014,multidrug_resistant_tb_lost,3.0
TCD,2015,multidrug_resistant_tb_lost,4.0
TCD,2016,multidrug_resistant_tb_lost,4.0
TCD,2017,multidrug_resistant_tb_lost,11.0
TCD,2018,multidrug_resistant_tb_lost,5.0
TCD,2019,multidrug_resistant_tb_lost,9.0
TCD,2020,multidrug_resistant_tb_lost,31.0
TCD,2021,multidrug_resistant_tb_lost,31.0
CHN,2014,multidrug_resistant_tb_lost,255.0
CHN,2015,multidrug_resistant_tb_lost,747.0
CHN,2016,multidrug_resistant_tb_lost,948.0
CHN,2017,multidrug_resistant_tb_lost,1734.0
CHN,2018,multidrug_resistant_tb_lost,2857.0
CHN,2019,multidrug_resistant_tb_lost,5711.0
CHN,2020,multidrug_resistant_tb_lost,1504.0
CHN,2021,multidrug_resistant_tb_lost,1128.0
COG,2018,multidrug_resistant_tb_lost,6.0
COG,2019,multidrug_resistant_tb_lost,6.0
COG,2020,multidrug_resistant_tb_lost,7.0
COG,2021,multidrug_resistant_tb_lost,7.0
COD,2014,multidrug_resistant_tb_lost,46.0
COD,2015,multidrug_resistant_tb_lost,11.0
COD,2016,multidrug_resistant_tb_lost,14.0
COD,2017,multidrug_resistant_tb_lost,62.0
COD,2018,multidrug_resistant_tb_lost,26.0
COD,2019,multidrug_resistant_tb_lost,73.0
COD,2020,multidrug_resistant_tb_lost,12.0
COD,2021,multidrug_resistant_tb_lost,9.0
GNQ,2017,multidrug_resistant_tb_lost,4.0
GNQ,2018,multidrug_resistant_tb_lost,1.0
GNQ,2019,multidrug_resistant_tb_lost,5.0
GNQ,2020,multidrug_resistant_tb_lost,8.0
GNQ,2021,multidrug_resistant_tb_lost,1.0
FRA,2018,multidrug_resistant_tb_lost,1.0
FRA,2019,multidrug_resistant_tb_lost,3.0
FRA,2020,multidrug_resistant_tb_lost,3.0
FRA,2021,multidrug_resistant_tb_lost,1.0
GAB,2017,multidrug_resistant_tb_lost,2.0
GAB,2018,multidrug_resistant_tb_lost,10.0
GAB,2019,multidrug_resistant_tb_lost,8.0
GAB,2020,multidrug_resistant_tb_lost,6.0
GAB,2021,multidrug_resistant_tb_lost,7.0
DEU,2014,multidrug_resistant_tb_lost,3.0
DEU,2015,multidrug_resistant_tb_lost,7.0
DEU,2016,multidrug_resistant_tb_lost,9.0
DEU,2017,multidrug_resistant_tb_lost,3.0
DEU,2018,multidrug_resistant_tb_lost,3.0
DEU,2019,multidrug_resistant_tb_lost,2.0
DEU,2020,multidrug_resistant_tb_lost,4.0
DEU,2021,multidrug_resistant_tb_lost,4.0
IND,2014,multidrug_resistant_tb_lost,4469.0
IND,2015,multidrug_resistant_tb_lost,5152.0
IND,2016,multidrug_resistant_tb_lost,6324.0
IND,2017,multidrug_resistant_tb_lost,6692.0
IND,2018,multidrug_resistant_tb_lost,6805.0
IND,2019,multidrug_resistant_tb_lost,8051.0
IND,2020,multidrug_resistant_tb_lost,4308.0
IND,2021,multidrug_resistant_tb_lost,3216.0
IDN,2014,multidrug_resistant_tb_lost,354.0
IDN,2015,multidrug_resistant_tb_lost,487.0
IDN,2016,multidrug_resistant_tb_lost,488.0
IDN,2017,multidrug_resistant_tb_lost,788.0
IDN,2018,multidrug_resistant_tb_lost,1187.0
IDN,2019,multidrug_resistant_tb_lost,1133.0
IDN,2020,multidrug_resistant_tb_lost,815.0
IDN,2021,multidrug_resistant_tb_lost,823.0
JPN,2016,multidrug_resistant_tb_lost,7.0
JPN,2017,multidrug_resistant_tb_lost,1.0
JPN,2018,multidrug_resistant_tb_lost,2.0
JPN,2019,multidrug_resistant_tb_lost,2.0
JPN,2021,multidrug_resistant_tb_lost,2.0
MEX,2014,multidrug_resistant_tb_lost,38.0
MEX,2015,multidrug_resistant_tb_lost,25.0
MEX,2016,multidrug_resistant_tb_lost,16.0
MEX,2017,multidrug_resistant_tb_lost,46.0
MEX,2018,multidrug_resistant_tb_lost,77.0
MEX,2019,multidrug_resistant_tb_lost,64.0
MEX,2020,multidrug_resistant_tb_lost,22.0
MEX,2021,multidrug_resistant_tb_lost,27.0
PAK,2014,multidrug_resistant_tb_lost,253.0
PAK,2015,multidrug_resistant_tb_lost,272.0
PAK,2016,multidrug_resistant_tb_lost,269.0
PAK,2017,multidrug_resistant_tb_lost,296.0
PAK,2018,multidrug_resistant_tb_lost,293.0
PAK,2019,multidrug_resistant_tb_lost,153.0
PAK,2020,multidrug_resistant_tb_lost,123.0
PAK,2021,multidrug_resistant_tb_lost,125.0
PHL,2014,multidrug_resistant_tb_lost,813.0
PHL,2015,multidrug_resistant_tb_lost,1172.0
PHL,2016,multidrug_resistant_tb_lost,1613.0
PHL,2017,multidrug_resistant_tb_lost,1777.0
PHL,2018,multidrug_resistant_tb_lost,1208.0
PHL,2019,multidrug_resistant_tb_lost,692.0
PHL,2020,multidrug_resistant_tb_lost,323.0
PHL,2021,multidrug_resistant_tb_lost,441.0
KOR,2014,multidrug_resistant_tb_lost,44.0
KOR,2015,multidrug_resistant_tb_lost,38.0
KOR,2016,multidrug_resistant_tb_lost,56.0
KOR,2017,multidrug_resistant_tb_lost,31.0
KOR,2018,multidrug_resistant_tb_lost,25.0
KOR,2019,multidrug_resistant_tb_lost,32.0
KOR,2020,multidrug_resistant_tb_lost,9.0
KOR,2021,multidrug_resistant_tb_lost,13.0
RUS,2014,multidrug_resistant_tb_lost,1830.0
RUS,2015,multidrug_resistant_tb_lost,1909.0
RUS,2016,multidrug_resistant_tb_lost,2046.0
RUS,2017,multidrug_resistant_tb_lost,2165.0
RUS,2018,multidrug_resistant_tb_lost,3081.0
RUS,2019,multidrug_resistant_tb_lost,2969.0
RUS,2020,multidrug_resistant_tb_lost,2819.0
RUS,2021,multidrug_resistant_tb_lost,2387.0
SAU,2014,multidrug_resistant_tb_lost,15.0
SAU,2015,multidrug_resistant_tb_lost,4.0
SAU,2016,multidrug_resistant_tb_lost,2.0
SAU,2017,multidrug_resistant_tb_lost,1.0
SAU,2018,multidrug_resistant_tb_lost,2.0
SAU,2019,multidrug_resistant_tb_lost,3.0
SAU,2020,multidrug_resistant_tb_lost,4.0
ZAF,2014,multidrug_resistant_tb_lost,2105.0
ZAF,2015,multidrug_resistant_tb_lost,1644.0
ZAF,2016,multidrug_resistant_tb_lost,2189.0
ZAF,2017,multidrug_resistant_tb_lost,1712.0
ZAF,2018,multidrug_resistant_tb_lost,1326.0
ZAF,2019,multidrug_resistant_tb_lost,1279.0
ZAF,2020,multidrug_resistant_tb_lost,1045.0
ZAF,2021,multidrug_resistant_tb_lost,1081.0
TUR,2014,multidrug_resistant_tb_lost,30.0
